url,dayswithdata
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160609,2016-06-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160610,2016-06-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160611,2016-06-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160612,2016-06-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160613,2016-06-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160614,2016-06-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160615,2016-06-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160616,2016-06-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160617,2016-06-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160618,2016-06-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160619,2016-06-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160620,2016-06-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160625,2016-06-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160630,2016-06-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160701,2016-07-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20160706,2016-07-06
